Sku,Name,ManufacturersCode,DateCreated,DateUpdated,IsActive,Summary,Weight,WeightUnit,CategoryID,Category,ManufacturerID,Manufacturer,CostPrice,SellPrice,Qty
CAS4629,Fractal Design Meshify 2 Compact Lite Gaming Case in White,FD-C-MEL2C-04,31/10/2022 15:34,26/05/2025 00:27,0,NULL,9.2,KG,405,Cases,493,Fractal,61.855,80.4115,170
CAS4977,Cooler Master Ncore 100 MAX ITX Case in Bronze,NR100-ZNNN85-SL1,15/04/2024 15:46,17/01/2025 16:03,0,NULL,8.4,KG,405,Cases,33,Cooler Master,1136.174,1431.57924,29
CAS5643,Lian Li Vector V100 RX Mid Tower ATX Gaming Case in White,V100RW,15/07/2025 12:19,18/07/2025 15:11,1,NULL,9.8,KG,405,Cases,383,Lian Li,145.51,183.3426,169
CAS3257,Fractal Design Define R6 Computer Case (Grey) ,FD-CA-DEF-R6-GY,21/12/2017 10:39,24/04/2025 12:05,0,NULL,14,KG,405,Cases,493,Fractal,1625.629,1901.98593,207
CAS5028,CoolerMaster Cavalier 2 Black,CAV-T02B,29/09/2009 11:54,24/04/2025 12:15,0,"ATX, 350W PSU<br/>Aluminium Fronted",11,KG,405,Cases,33,Cooler Master,1368.952,1629.05288,63
CAS4992,Phanteks XT Pro ATX Gaming Case in Black,PH-XT523P1-BK01,24/04/2024 15:55,16/07/2025 15:27,1,NULL,9.45,KG,405,Cases,722,Phanteks,37.132,37.87464,184
CAS1682,Cougar MG100 Gamer Case Micro ATX No PSU 4 PCI Cards USB 3.0 330mm GFX Card Black,MG100-BLACK,17/12/2014 12:00,24/04/2025 12:01,0,NULL,4,KG,405,Cases,552,Cougar,1163.306,1651.89452,78
CAS4698,Antec AX90 ATX Mid Tower W/ Glass Window Gaming Case,0-761345-10063-2,27/02/2023 14:43,29/01/2025 13:08,0,The AX90 features a unique mesh front panel design and excellent cooling performance. The full-view tempered glass side panel design allows you to show off your gaming configurations without any obstacles. 11 x 120mm fans can be installed simultaneously.,7.2,KG,405,Cases,169,Antec,1577.076,2129.0526,13
CAS1410,Ace Ecco 420 Black Toolless Midi Case,ECCO 420,22/03/2012 15:40,24/04/2025 12:01,0,E-Sata ATX,7.2,KG,405,Cases,576,Ace,151.431,165.05979,9
CAS1850,Bitfenix Aegis Core Micro-ATX Chassis - Yellow,BFC-AEG-300-YKWN1-RP,15/04/2015 16:07,24/04/2025 12:15,0,NULL,19.68,KG,405,Cases,525,BitFenix,1736.838,1910.5218,4
CAS3383,Corsair Obsidian 900D Tempered Glass E-ATX Super Tower Case (Black) ,CC-9011148-WW,10/05/2018 16:10,24/04/2025 12:05,0,NULL,12,KG,405,Cases,8,Corsair,413.676,575.00964,90
CAS1119,Aerocool QS-102 Slim Red M-ATX Case,EN54432,06/03/2014 15:49,24/04/2025 12:14,0,400W Micro PSU 1 x USB3.0 Black Interior,3.8,KG,405,Cases,391,Aero Cool,1461.209,1753.4508,134
CAS3402,"Phanteks Eclipse P350X Mid Tower eATX, ATX Gaming Case (White)",PH-EC350PTG_DBW,23/05/2018 17:23,24/04/2025 12:05,0,NULL,7.6,KG,405,Cases,722,Phanteks,660.58,687.0032,135
CAS0325,Belkin 12/24 Screws 50 pieces,RK5028EK,29/09/2009 11:54,24/04/2025 12:15,0,NULL,3.44,KG,405,Cases,188,Belkin,1117.281,1463.63811,48
CAS1530,Ezcool NJ-710B Miditower & 500w psu,NJ-705B,27/06/2014 09:32,24/04/2025 12:15,0,The NJ-705 atx case from ezcool with a modern mesh front panel for maximum ventilation and cooling into your PC. <br/>,5.05,KG,405,Cases,3,Generic,1079.286,1165.62888,59
CAS1949,Silverstone LaScala LC10 HTPC Case - Black (SST-LC10B-E USB 3.0),SST-LC10B-E USB 3.0,17/04/2015 13:21,24/04/2025 12:15,0,NULL,9.12,KG,405,Cases,242,Silverstone,1811.916,1902.5118,83
CAS5089,MSI MAG FORGE 321R AIRFLOW Mid Tower Case in Black,MAG FORGE 321R AIRFLOW,01/08/2024 13:25,10/03/2025 11:57,0,"The MAG series fights alongside gamers in pursuit of honor.<br/>With added military-inspired elements in these gaming products, they were reborn as the symbol of sturdiness and durability.",8.44,KG,405,Cases,368,MSI,325.693,394.08853,236
CAS3819,"MSI MAG VAMPIRIC 010X Mid Tower ATX Gaming Case in Black with ARGB Fan, Mystic Light Sync, MSI ARGB Hub with Remote, Tempered Glass",306-7G08X11-809,22/10/2019 16:38,24/04/2025 12:14,0,NULL,7.15,KG,405,Cases,368,MSI,177.653,209.63054,213
CAS3770,"NZXT H210 Mini Tower Mini-ITX Case in Matte Black and Red with Tempered Glass, USB Type-C",CA-H210B-BR,16/09/2019 13:30,10/03/2025 12:28,0,NULL,3,KG,405,Cases,373,NZXT,863.951,1200.89189,82
CAS2569,CiT Phaser Black Midi Case with 500W PSU,PHASER-BLACK,18/02/2016 12:19,24/04/2025 12:15,0,NULL,4.8,KG,405,Cases,448,CiT,759.188,873.0662,247
CAS4574,"Fractal Design Focus 2 Mid Tower Case, Black, ATX",FD-C-FOC2A-07,18/08/2022 12:19,16/07/2025 15:25,1,NULL,7,KG,405,Cases,493,Fractal,1090.9,1439.988,13
CAS3327,Aerocool V3X RGB Mid Tower Case (Black),ACCM-PV11014.11,13/03/2018 11:07,24/04/2025 12:05,0,NULL,4,KG,405,Cases,391,Aero Cool,1958.958,2703.36204,78
CAS3784,be quiet! Pure Base 500 Mid Tower ATX Case in Black with Tempered Glass Window,BGW34,23/09/2019 14:37,20/03/2025 08:02,0,be quiet! Pure Base 500 Window Black combines customizable and silence features with a compact and sophisticated design.,7.53,KG,405,Cases,483,Be Quiet!,1415.901,1670.76318,116
CAS2770,Aerocool P7C1 Mid Tower Chassis With Tempered Glass Panel (White),P7-C1WG,28/09/2016 16:18,24/04/2025 12:05,0,NULL,9.8,KG,405,Cases,391,Aero Cool,1284.172,1656.58188,230
CAS1191,Thermaltake Element S Mid Tower Case,VK6001N2Z,15/06/2010 12:48,24/04/2025 12:05,0,"Black/Red,<br/>No PSU",7.45,KG,405,Cases,400,HIS,474.133,630.59689,40
CAS4162,Tecware Nexus M Mid Tower MicroATX Case in Black with Tempered Glass,TWCA-NEXM-BK,12/10/2020 16:03,14/03/2025 09:18,0,NULL,3.5,KG,405,Cases,875,Tecware,86.085,115.3539,72
CAS4465,"Lian Li O11D EVO Mid Tower Case, E-ATX, Harbor Grey, Tempered Glass",O11DEG,19/04/2022 16:06,07/06/2025 00:07,0,NULL,16.2,KG,405,Cases,383,Lian Li,1116.17,1194.3019,199
CAS1588,Antec VSK-3000B 2-Bay Micro-ATX Black Case,0-761345-92032-2,09/10/2014 16:33,04/03/2025 10:31,0,9cm Fan Black Interior,3,KG,405,Cases,169,Antec,694.135,846.8447,211
CAS3013,Vector VD01 Desk Chassis (Black),VDRMVP04,31/03/2017 10:26,24/04/2025 12:05,0,NULL,62,KG,405,Cases,802,Vector,496.951,680.82287,51
CAS2629,Raijintek Styx- Windowed - Red Micro ATX Case,0R200026,11/05/2016 16:00,24/04/2025 12:15,0,NULL,4.2,KG,405,Cases,723,Raijintek,1504.824,1610.16168,55
CAS1272,Compucase 8K01 Mini ITX Chassis Case,8K01,18/08/2010 14:23,24/04/2025 12:14,0,(Black),2.7,KG,405,Cases,3,Generic,1224.372,1444.75896,1
CAS3818,"MSI MAG VAMPIRIC 011C Mid Tower ATX Gaming Case in Black (AMD RYZEN Edition) with RGB Fan, RGB Front Panel, Tempered Glass",MAG VAMPIRIC 011C ,22/10/2019 16:38,31/03/2025 13:55,0,NULL,7,KG,405,Cases,368,MSI,901.765,1064.0827,208
CAS5081,Lian Li O11D EVO RGB Mid Tower Case in White,O11DERGBW,24/07/2024 09:41,14/05/2025 01:12,1,"Introducing the all-new O11D EVO RGB, featuring dual ARGB light strips running through the top and bottom of the chassis,creating a stunning look. And the expanded internal space provides greater component compatibility, bringing an exceptional PC-building experience.",17.8,KG,405,Cases,383,Lian Li,1577.943,1751.51673,65
CAS2188,Lian Li PC-V358A Micro-ATX Cube - Silver,PC-V358A,08/05/2015 10:44,24/04/2025 12:15,0,NULL,4.2,KG,405,Cases,383,Lian Li,845.452,1014.5424,186
CAS3493,"Aerocool V3X RGB Mid Tower ATX Gaming Case (Black) with Side Window, 2x RGB LED Stripes",ACCM-PV11011.11,14/09/2018 11:32,24/04/2025 12:05,0,NULL,4,KG,405,Cases,391,Aero Cool,548.053,553.53353,59
CAS1647,Thermaltake Versa H21 Tower Case,CA-1B2-OOM1WN-00,31/10/2014 14:11,24/04/2025 12:15,0,With Side Window USB3 Black Interior12cm Fan,5.3,KG,405,Cases,395,Thermaltake,1411.598,1820.96142,130
CAS2193,Lian Li PC-V355A Aluminium Micro ATX Cube Case - Silver,PC-V355A,08/05/2015 11:41,24/04/2025 12:15,0,NULL,4.9,KG,405,Cases,383,Lian Li,194.986,230.08348,245
CAS4572,"Fractal Design Focus 2 RGB Mid Tower Case, Black, ATX, Clear Tempered Glass Side Panel",FD-C-FOC2A-03,18/08/2022 12:19,16/07/2025 15:21,1,NULL,7.8,KG,405,Cases,493,Fractal,1872.139,1947.02456,48
CAS3981,Cougar Blazer Mid Tower Open Design ATX Case with Tempered Glass,385LMG0.0001,12/05/2020 12:10,24/04/2025 12:05,0,NULL,14,KG,405,Cases,552,Cougar,13.531,15.69596,111
CAS3486,Fractal Design Define R6 USB-C Blackout TG Mid Tower Case with Tempered Glass,FD-CA-DEF-R6C-BKO-TGL,13/09/2018 10:34,24/04/2025 12:05,0,NULL,14.2,KG,405,Cases,493,Fractal,1789.823,2523.65043,104
CAS2260,Lian Li PC- Q01A Mini - ITX Case - Silver,PC-Q01A,08/05/2015 15:24,24/04/2025 12:15,0,NULL,2,KG,405,Cases,383,Lian Li,1825.12,2263.1488,194
CAS1148,Thermaltake Urban S31 Midi Gaming Case,VP700M1W2N,14/03/2014 11:59,24/04/2025 12:14,0,Toolless 2 x USB3 HDD Dock Side Window,9.1,KG,405,Cases,395,Thermaltake,1800.573,2124.67614,54
CAS0348,AeroCool Series: S9,AeroCool_S9,29/09/2009 11:54,24/04/2025 12:01,0,NULL,6.2,KG,405,Cases,391,Aero Cool,557.549,708.08723,213
CAS2180,Lian Li PC-Q30A Mini Tower Mini-ITX Chassis - Silver,PC-Q30A,08/05/2015 09:52,24/04/2025 12:15,0,NULL,2.13,KG,405,Cases,383,Lian Li,84.876,95.06112,71
CAS5525,MSI MPG VELOX 300R AIRFLOW PZ E-ATX Mid Tower Gaming Case in Black,MPG VELOX 300R AIRFLOW PZ,16/04/2025 16:10,14/07/2025 10:43,1,"MPG VELOX 300R AIRFLOW PZ is designed for high thermal performance, versatile cooling, and effortless assembly—perfect for gaming enthusiasts building powerful rigs.",14,KG,405,Cases,368,MSI,1177.05,1259.4435,221
CAS5307,Asus TA-D21 ATX Case,TA-D21,29/03/2010 14:13,24/04/2025 12:15,0,NULL,7.2,KG,405,Cases,317,ASUS,673.831,828.81213,193
CAS1013,Jou Jye NU4292 Silver / Beige,NU4292,29/09/2009 11:54,24/04/2025 12:05,0,ATX / 300W Power Supply,8,KG,405,Cases,10,Jou Jye,1946.097,2743.99677,135
CAS5161,Geometric Future Lohan E-ATX Gaming Case in Black,GEO-M8-LOB,19/09/2024 10:46,16/01/2025 00:26,0,NULL,10,KG,405,Cases,975,Geometric Future,554.435,715.22115,108
CAS2386,Antec ISK 300-150 ITX Desktop Case w/ 150W PSU,CAS2386,11/09/2015 12:34,24/04/2025 12:15,0,NULL,2.5,KG,405,Cases,169,Antec,1806.371,2456.66456,198
CAS3226,NZXT H700i Midi Tower Gaming Case (Black),CA-H700W-BB,17/10/2017 15:03,24/04/2025 12:05,0,NULL,15,KG,405,Cases,373,NZXT,488.956,606.30544,133
CAS1940,Silverstone SST-ML02B-MXR Milo - black,SST-ML02B-MXR,17/04/2015 12:24,24/04/2025 12:15,0,NULL,7.32,KG,405,Cases,242,Silverstone,1247.526,1297.42704,82
CAS3711,Zalman T6 Midi-Tower Case - Black,T6,26/06/2019 10:30,24/04/2025 12:14,0,NULL,3.54,KG,405,Cases,102,Zalman,1687.905,1856.6955,114
CAS0220,CiT 1012 Black Micro ATX Case,1012B,29/03/2011 12:55,24/04/2025 12:15,0,with 500W PSU,5.2,KG,405,Cases,3,Generic,1924.68,2405.85,11
CAS3512,"Kolink Levante Mid Tower ATX Gaming Case (Black) with Tempered Glass, RGB Fans",LEVANTE,24/09/2018 12:37,24/04/2025 12:14,0,NULL,8.8,KG,405,Cases,739,Kolink,230.202,234.80604,153
CAS2391,CiT MX-A07 Black Micro ATX Case,CAS2391,17/09/2015 10:51,24/04/2025 12:15,0,NULL,4.6,KG,405,Cases,448,CiT,903.488,1219.7088,199
CAS5559,Antec CX600M Trio ARGB Mini Tower mATX Gaming Case in Black,0-761345-10139-4,14/05/2025 13:53,10/07/2025 12:10,1,NULL,7.8,KG,405,Cases,169,Antec,14.752,19.62016,207
CAS3051,Cooler Master MasterBox Lite 5 (ATX) Mid Tower Computer Case (Black),MCW-L5S3-KANN-01,09/05/2017 09:50,24/04/2025 12:05,0,NULL,6.2,KG,405,Cases,33,Cooler Master,916.556,1228.18504,54
CAS0597,Xigmatek Gigas Chassis,CCC-MD26TA-U01,24/04/2012 10:50,24/04/2025 12:01,0,Black,6.6,KG,405,Cases,479,Xigmatek,1426.826,2026.09292,242
CAS0987,Gigabyte GZ-M4 2-Bay Micro-ATX Case SECC 8CM Fan 2 x USB2.0,GZ-ZGM4R5,26/11/2013 13:28,24/04/2025 12:15,0,NULL,4.6,KG,405,Cases,384,Gigabyte,1402.333,1823.0329,10
CAS0610,CiT Orion Midi Tower Gaming Case,KJ-7286 RED,16/05/2012 14:45,24/04/2025 12:01,0,2 x Red LED Fan + Side Window,5.3,KG,405,Cases,448,CiT,1953.375,2773.7925,72
CAS5253,Antec NSK 4480 II Mini Tower Case,0-761345-00493-0,29/03/2010 14:13,24/04/2025 12:14,0,NULL,9.9,KG,405,Cases,169,Antec,1772.106,2410.06416,61
CAS1348,Cooler Master Elite 430 Tower Case,CAS1348,07/01/2011 13:33,24/04/2025 12:15,0,No PSU,5.6,KG,405,Cases,33,Cooler Master,992.3,1131.222,189
CAS1198,CCIVO 705 Black/Silver Midi Case,CCIVO 705,18/08/2010 14:22,24/04/2025 12:05,0,"Black/Silver, Front USB + Audio, 500W PSU",6,KG,405,Cases,3,Generic,1556.938,1603.64614,223
CAS2020,BeanTech Igloo 4 Black,N/A,29/09/2009 11:54,24/04/2025 12:01,0,NULL,7.88,KG,405,Cases,43,BeanTech,648.345,693.72915,204
CAS4735,Fractal Terra Mini ITX Case - Graphite,FD-C-TER1N-01,09/06/2023 12:09,24/07/2025 08:34,1,NULL,4.2,KG,405,Cases,493,Fractal,1984.335,2321.67195,86
CAS4871,GameMax Vista Mid Tower Case in White with 3x ARGB Fans,GMX-VISTA-AW-3,21/11/2023 13:59,27/05/2025 13:12,0,NULL,8.4,KG,405,Cases,754,GameMax,1677.949,2063.87727,12
CAS5512,Silverstone RM51 5U Rackmount Server Case,SST-RM51,08/04/2025 16:34,21/04/2025 10:15,1,5U rackmount server chassis with dual 180mm fans and enhanced liquid cooling compatibility,16.54,KG,405,Cases,242,Silverstone,699.21,901.9809,121
CAS1383,Silverstone Precision PS04B Midi-Tower Case,SST-PS04B,07/01/2011 13:34,24/04/2025 12:15,0,Black,6.15,KG,405,Cases,242,Silverstone,1382.577,1548.48624,195
CAS4104,Lian-Li PC-TU150X Aluminium ITX Case in Silver,TU150A,24/07/2020 15:54,24/04/2025 12:05,0,NULL,4.8,KG,405,Cases,383,Lian Li,289.435,332.85025,218
KBD0908,Cougar MG100 Gamer Case Micro ATX No PSU 4 PCI Cards USB 3.0 330mm GFX Card Black,KBD0908,12/11/2014 10:17,27/05/2025 13:27,0,NULL,8,KG,405,Cases,552,Cougar,688.081,818.81639,87
CAS0067,X-Blade Blue Case,N/A,29/09/2009 11:54,24/04/2025 12:05,0,20pin PSU Connector,13.8,KG,405,Cases,3,Generic,1229.841,1315.92987,184
CAS4097,Lian-Li Lancool II Mesh Performance Mid Tower E-ATX Case in Black with Tempered Glass,Lancool II mesh performance k,24/07/2020 14:53,24/04/2025 12:05,0,NULL,13.4,KG,405,Cases,383,Lian Li,112.431,147.28461,212
CAS5330,HEC Compucase 6TJB m-ATX Case ,6TJB,29/03/2010 14:13,24/04/2025 12:15,0,NULL,5.58,KG,405,Cases,3,Generic,1552.549,1863.0588,103
CAS4047,"Codegen 4U Rackmount Case v2 - 500mm Deep, Butterfly Lock, 2 x 80mm and 1 x 120mm Fans",4U500V2B,08/07/2020 16:47,07/04/2025 05:31,1,NULL,11.8,KG,405,Cases,760,Codegen,660.545,878.52485,25
CAS3687,NZXT H500 Overwatch Special Edition Compact ATX Mid-Tower Case,CA-H500B-OW,10/05/2019 17:09,24/04/2025 12:14,0,NULL,8,KG,405,Cases,373,NZXT,1653.795,2050.7058,154
CAS5531,CiT Workstation mATX Tower Office Case in Black,CIT-WORKSTATION,22/04/2025 12:01,30/04/2025 10:15,1,NULL,5.1,KG,405,Cases,448,CiT,1555.809,1991.43552,109
CAS4738,CiT Alpha Micro-ATX Tempered Glass Side Panel PC Gaming Case - Black,CIT-ALPHA-BLK,09/06/2023 14:24,02/05/2025 02:06,1,NULL,4.8,KG,405,Cases,448,CiT,1633.666,1748.02262,110
CAS2404,Antec VSK-2000-U3 Value Solution Slim Desktop Case,0-761345-92003-2,12/10/2015 17:21,16/06/2025 14:20,0,NULL,3.8,KG,405,Cases,169,Antec,443.49,496.7088,75
CAS1361,Silverstone La Scala LC16S-MR Case,SST-LC16S-MR,07/01/2011 13:33,24/04/2025 12:15,0,Silver,9.55,KG,405,Cases,242,Silverstone,835.273,960.56395,170
CAS0335,Belkin Heavy-duty Fixed Shelf 28 inch Depth,RK5021EK,29/09/2009 11:54,04/03/2025 11:31,0,NULL,136.08,KG,405,Cases,188,Belkin,932.123,1053.29899,44
CAS2302,GameMax GM-One Knight Mid Tower Case,GM-ONER,01/06/2015 15:14,24/04/2025 12:15,0,NULL,5,KG,405,Cases,754,GameMax,1960.346,2136.77714,226
CAS3028,Phanteks Enthoo Evolv mATX Tempered Glass Case (Anthracite Gray),PH-ES314ETG_AG,26/04/2017 13:40,25/01/2025 00:07,0,NULL,11,KG,405,Cases,722,Phanteks,1281.804,1358.71224,225
CAS1145,Thermaltake VO900M6N2N Soprano Snow Edition Mid Tower Computer Chassis,VO900M6N2N,14/03/2014 11:59,24/04/2025 12:14,0,(White),9,KG,405,Cases,395,Thermaltake,947.726,1118.31668,200
CAS5518,1st Player MIKU Mi6-EV Micro ATX Mid Tower Gaming Case in Black,Mi6-EV-BK-4F7,14/04/2025 10:18,25/04/2025 09:22,1,NULL,7.2,KG,405,Cases,793,1st Player,1419.285,1490.24925,99
CAS1265,Asus TA-8J1 Black Midi Case,TA8J1,18/08/2010 14:23,24/04/2025 12:14,0,No PSU,4.8,KG,405,Cases,317,ASUS,76.893,83.81337,57
CAS3106,InWin D-Frame Limited Edition Open Frame Chassis (Red),D-Frame (Red),05/07/2017 11:32,24/04/2025 12:05,0,NULL,13,KG,405,Cases,551,Inwin,10.124,11.03516,86
CAS5606,Lian Li O11 Dynamic EVO XL E-ATX Tower Gaming Case in Black,O11DEXL-X,26/06/2025 11:04,27/06/2025 11:25,1,NULL,19.6,KG,405,Cases,383,Lian Li,697.83,983.9403,114
CAS2150,Enlight 1502 Slimline mATX Black Desktop Case,EN1502NP,07/05/2015 10:03,24/04/2025 12:15,0,NULL,4,KG,405,Cases,411,Enlight,1944.923,2217.21222,80
CAS1372,Silverstone Sugo SG05B Mini Itx Case With 300W,SST-SG05B,07/01/2011 13:34,24/04/2025 12:15,0,Black,4.45,KG,405,Cases,242,Silverstone,726.764,966.59612,48
CAS0858,Antec Performance One P193 V3 Performance One Series Advanced Mid Tower Case,0-761345-81904-6,12/06/2013 17:47,04/03/2025 11:29,0,NULL,14.6,KG,405,Cases,169,Antec,1355.712,1545.51168,58
CAS4004,Chieftec DX-01-SLDU,DX-01-SLDU,29/09/2009 11:54,24/04/2025 12:14,0,24pin PSU Connector,16,KG,405,Cases,273,Chieftec,1886.211,1905.07311,73
CAS4515,"Lian Li Lancool II Mesh Performance Type-C Mid Tower Case in Black, E-ATX, Tempered Glass Side",Lancool II mesh C performance,10/06/2022 12:08,15/01/2025 20:47,0,NULL,12.8,KG,405,Cases,383,Lian Li,1494.315,1957.55265,117
CAS4190,"Antec DF600 Flux Mid Tower ATX Case in Black with Tempered Glass, 3x ARGB Fans",0-761345-80060-0,04/11/2020 14:09,24/04/2025 12:14,0,NULL,8.6,KG,405,Cases,169,Antec,584.665,730.83125,248
CAS1854,BitFenix Neos ATX Tower White/Purple Window,BFC-NEO-100-WWWKP-RP,15/04/2015 16:07,24/04/2025 12:15,0,NULL,4.2,KG,405,Cases,525,BitFenix,823.329,872.72874,147
CAS2490,Carbide Series Clear 600C Inverse ATX Full-Tower Case (Black),CC-9011079-WW,08/12/2015 09:17,24/04/2025 12:15,0,NULL,11.4,KG,405,Cases,8,Corsair,1799.859,2357.81529,118
CAS0115,RaidMax Cobra 822 - Black,CAS-426,29/09/2009 11:54,24/04/2025 12:15,0,"450W Power Supply<br/>4x 5.25"" and 2x3.5"" External Bays<br/>ATX Board or Smaller",13.8,KG,405,Cases,309,RAIDMAX,619.797,650.78685,183
CAS2080,Antec NSK3300 Tower case,0761345-00331-5,29/09/2009 11:54,24/04/2025 12:05,0,NULL,8.78,KG,405,Cases,169,Antec,1132.311,1539.94296,245
CAS4656,Phanteks Eclipse G500A D-RGB Fanless ATX Mid Tower Case in Satin Black,PH-EC500GA_DBK01B,13/12/2022 16:28,25/01/2025 00:42,0,NULL,12.1,KG,405,Cases,722,Phanteks,583.168,201.36,101
CAS3107,In-Win D Frame 2.0 ATX Open Frame Case (Black/Gold Platinum) with SIII 1065W 80 Plus Platinum Modular Power Supply,D-Frame 2.0,05/07/2017 13:14,24/04/2025 12:05,0,NULL,26,KG,405,Cases,551,Inwin,1870.471,2543.84056,36
CLR4139,Cooler Master Hyper N520 CPU Cooler,RR-920-N520-GP,29/03/2010 14:13,27/05/2025 13:15,0,"5 Heat Pipes<br/>Includes x2 92mm Cooler Master Fan<br/>22dBA<br/>AMD CPU Support: AM3, AM2+, AM2, 940, 939, 754<br/>Intel CPU Support: 1366, 775",1.05,KG,406,CPU Coolers,33,Cooler Master,1940.556,2522.7228,124
CLR3152,Corsair iCUE LINK TITAN 360 RX LCD 360mm AIO Liquid CPU Cooler in White,CW-9061026-WW,10/10/2024 17:21,29/04/2025 14:29,0,"CORSAIR iCUE LINK TITAN 360 RX LCD Liquid CPU Cooler – White – RX120 RGB Fans – Fits Intel® LGA 1851/1700, AMD® AM5/AM4 – iCUE LINK System Hub Included",2.6,KG,406,CPU Coolers,8,Corsair,1007.601,1390.48938,173
CLR2280,Lian Li Galahad 240mm RGB CPU AiO Liquid Cooler in White,GALAHAD AIO 240 RGB WHITE,20/05/2021 11:21,16/01/2025 00:21,0,NULL,2.2,KG,406,CPU Coolers,383,Lian Li,555.958,750.5433,170
CLR2918,Deepcool AK500 DIGITAL WH ARGB CPU Cooler - White,R-AK500-WHADMN-G,01/03/2024 14:28,16/01/2025 00:24,0,NULL,1,KG,406,CPU Coolers,816,DeepCool,1319.294,1715.0822,111
CLR3340,Valkyrie V360 Lite 360mm AiO Liquid CPU Cooler in Black,VK-AIOVL360B,28/05/2025 16:35,10/07/2025 11:50,1,"Forget generic coolers. While other AIOs may look like they came off the same assembly line, the Valkyrie V-Lite stands out with a unique mechanical design that looks like it belongs on a war machine. With our patented pump and fans, designed specifically for liquid cooling radiators, it manhandles heat into submission with ease.",2.8,KG,406,CPU Coolers,969,Valkyrie,1561.199,1795.37885,102
CLR2605,Corsair H60x RGB ELITE 120mm AiO Liquid CPU Cooler,CW-9060064-WW,22/12/2022 14:36,23/01/2025 00:50,0,"CORSAIR H60x RGB ELITE Liquid CPU Cooler - 24 Dynamic RGB LEDs - iCUE-Ready SP120 RGB ELITE PWM Fan - Intel® LGA 1700, 1200, 115X, 2066, AMD® AM4 Sockets",1.2,KG,406,CPU Coolers,8,Corsair,1393.872,1714.46256,80
CLR2220,Antec Kuhler H2O K120 RGB 120mm AiO Liquid CPU Cooler with Wired RGB Controller,0-761345-74017-3,04/11/2020 15:11,27/05/2025 13:14,0,NULL,0.5,KG,406,CPU Coolers,169,Antec,1519.026,1534.21626,26
CLR2041,Noctua NH-U12S DX 3647 Intel Socket LGA3647 CPU Cooler,NH-U12S DX-3647,04/11/2019 15:28,04/06/2025 12:03,0,NULL,1.6,KG,406,CPU Coolers,152,Noctua,1003.655,1134.13015,183
CLR0672,Scythe Mine Rev-B Quiet Heatpipe CPU Cooler,MINE,28/08/2013 15:16,27/05/2025 13:15,0,NULL,0.5,KG,406,CPU Coolers,95,Scythe,1000.759,1190.90321,20
CLR0891,Prolimatech Megahalems Rev C CPU Cooler,Megahalems Rev. C,08/04/2015 12:48,04/06/2025 12:00,0,NULL,1.4,KG,406,CPU Coolers,481,Prolimatech,1638.586,1884.3739,113
CLR0517,Corsair Hydro Series H60 2013 model High Performance Liquid CPU Cooler ,CW-9060007-WW,26/11/2012 10:19,04/03/2025 11:19,0,NULL,2,KG,406,CPU Coolers,8,Corsair,1409.835,1663.6053,136
CLR2015,Cooler Master MasterAir MA620M Dual Tower Air CPU Cooler with RGB,MAM-D6PN-120PA-R1,26/09/2019 10:42,04/06/2025 12:02,0,NULL,1,KG,406,CPU Coolers,33,Cooler Master,268.479,381.24018,2
CLR4104,Scythe Orochi Ten Heatpipe CPU Cooler,SCORC-1000,29/03/2010 14:13,27/05/2025 13:15,0,"10 Heat Pipes   <br/>Includes x1 Scythe 140mm Fan   <br/>120 x 194 x 155mm   <br/>10.8 dBA  <br/>AMD CPU Support: AM3, AM2+, AM2, 940, 939 &amp; 754   <br/>Intel CPU Support: 1366 (i7), 775 &amp; 478   ",0.5,KG,406,CPU Coolers,95,Scythe,1424.987,1553.23583,132
CLR3356,GameMax Ice Chill 240V 240mm ARGB AiO Liquid CPU Cooler in Black,GMX-ICECH-240VBK,06/06/2025 10:29,03/07/2025 14:43,1,NULL,1.6,KG,406,CPU Coolers,754,GameMax,196.953,206.80065,198
CLR3235,MSI MAG CORELIQUID A13 240 240mm All-in-One Liquid CPU Cooler in Black,MAG CORELIQUID A13 240,13/03/2025 15:14,05/06/2025 17:18,1,NULL,2,KG,406,CPU Coolers,368,MSI,568.085,800.99985,233
CLR0596,Zalman CNPS10X Extreme Low-noise 120mm Blue LED CPU cooler that has powerful cooling performance.,CNPS10X EXTREME,27/06/2013 18:12,27/05/2025 13:14,0,NULL,1.4,KG,406,CPU Coolers,102,Zalman,1908.907,2004.35235,9
CLR1269,be quiet! (240mm) Silent Loop CPU Water Cooler,BW002,28/09/2016 09:07,27/05/2025 13:13,0,NULL,2.35,KG,406,CPU Coolers,483,Be Quiet!,1085.472,1226.58336,75
CLR2426,Silverstone PermaFrost 240 ARGB 240mm AiO Liquid CPU Cooler in White,SST-PF240W-ARGB,07/02/2022 16:05,27/05/2025 13:14,0,NULL,1.8,KG,406,CPU Coolers,242,Silverstone,731.071,906.52804,112
CLR2792,DeepCool AK620 DIGITAL Performance CPU Cooler with Status Display,R-AK620-BKADMN-G,07/08/2023 09:44,17/04/2025 13:43,1,"The era of digital air coolers has arrived, and DeepCool is proud to introduce the AK620 DIGITAL. Everything you loved about the AK620 ZERO DARK, but with a sleek low-profile magnetic status display and ARGB LED strips.",1.8,KG,406,CPU Coolers,816,DeepCool,796.054,915.4621,212
